mp-982378,0
mp-982377,0
mp-982321,0
mp-982243,0
mp-982188,0
mp-982010,0
mp-981934,0
mp-981749,0
mp-981662,0
mp-981550,0
mp-981435,0
mp-981385,0
mp-981376,0
mp-981356,0
mp-981313,0
mp-981262,0
mp-981250,0
mp-981249,0
mp-981233,0
mp-981215,0
mp-981210,0
mp-9810,0
mp-980946,0
mp-980940,0
mp-980937,0
mp-980811,0
mp-980749,0
mp-980669,0
mp-980664,0
mp-9806,0
mp-980537,0
mp-980429,0
mp-980194,0
mp-980108,0
mp-980058,0
mp-980056,0
mp-980049,0
mp-980038,0
mp-980,0
mp-979982,0
mp-979980,0
mp-979964,0
mp-979963,0
mp-979955,0
mp-979954,0
mp-979953,0
mp-979952,0
mp-979951,0
mp-979945,0
mp-979942,0
mp-979941,0
mp-979940,0
mp-979939,0
mp-979938,0
mp-979923,0
mp-979919,0
mp-979751,0
mp-979714,0
mp-979416,0
mp-979339,0
mp-979282,0
mp-979274,0
mp-979272,0
mp-979265,0
mp-979114,0
mp-979081,0
mp-979074,0
mp-979046,0
mp-979043,0
mp-979028,0
mp-979010,0
mp-978995,0
mp-978974,0
mp-978973,0
mp-978963,0
mp-978962,0
mp-978919,0
mp-978862,0
mp-978842,0
mp-978825,0
mp-978807,0
mp-978552,0
mp-978546,0
mp-978531,0
mp-978503,0
mp-978498,0
mp-978490,0
mp-978303,0
mp-978291,0
mp-978289,0
mp-978286,0
mp-978285,0
mp-978277,0
mp-978276,0
mp-978263,0
mp-978261,0
mp-978252,0
mp-978102,0
mp-978101,0
mp-978099,0
mp-978096,0
mp-978091,0
mp-978083,0
mp-977583,0
mp-977581,0
mp-977463,0
mp-977439,0
mp-977422,0
mp-977412,0
mp-977411,0
mp-977389,0
mp-977385,0
mp-977381,0
mp-977370,0
mp-977366,0
mp-977365,0
mp-977361,0
mp-977314,0
mp-977299,0
mp-977250,0
mp-977244,0
mp-977230,0
mp-977229,0
mp-977216,0
mp-977212,0
mp-977200,0
mp-977195,0
mp-977188,0
mp-977184,0
mp-977181,0
mp-977155,0
mp-977152,0
mp-977128,0
mp-977123,0
mp-977112,0
mp-977100,0
mp-9771,0
mp-977058,0
mp-977057,0
mp-977054,0
mp-977037,0
mp-976968,0
mp-976955,0
mp-976952,0
mp-976948,0
mp-976935,0
mp-976881,0
mp-976872,0
mp-976870,0
mp-976868,1
mp-976848,0
mp-976838,0
mp-976829,0
mp-976818,0
mp-976809,0
mp-976802,0
mp-976799,0
mp-976775,0
mp-976763,0
mp-976722,0
mp-976597,1
mp-976591,0
mp-976583,0
mp-976447,0
mp-976446,0
mp-976437,0
mp-976410,0
mp-976409,0
mp-976406,0
mp-976404,0
mp-976397,0
mp-976373,0
mp-976341,0
mp-976334,0
mp-976331,0
mp-976320,0
mp-976293,0
mp-976284,0
mp-976283,0
mp-976271,0
mp-976267,0
mp-976263,0
mp-976258,0
mp-976257,0
mp-976247,0
mp-976229,0
mp-976221,0
mp-976187,0
mp-976185,0
mp-976082,0
mp-976017,0
mp-976010,0
mp-975990,0
mp-975905,0
mp-975883,0
mp-975872,0
mp-975838,0
mp-975814,0
mp-975788,0
mp-975650,0
mp-975616,0
mp-975612,0
mp-975589,0
mp-975588,0
mp-975579,0
mp-975570,0
mp-975564,0
mp-975554,0
mp-975531,0
mp-975521,0
mp-975505,1
mp-975467,0
mp-975439,0
mp-975427,0
mp-975423,0
mp-975422,0
mp-975421,0
mp-975405,0
mp-975394,0
mp-975387,0
mp-975386,0
mp-975385,0
mp-975382,0
mp-975380,0
mp-975373,0
mp-975364,0
mp-975361,0
mp-975359,0
mp-975346,0
mp-975337,0
mp-975333,0
mp-975322,0
mp-975312,0
mp-975308,0
mp-9753,0
mp-975299,0
mp-975296,0
mp-975292,0
mp-975291,0
mp-975288,0
mp-975284,0
mp-975274,0
mp-975271,0
mp-975256,0
mp-975255,0
mp-975236,0
mp-975207,0
mp-975200,0
mp-9752,0
mp-975179,0
mp-975173,0
mp-975159,0
mp-975138,0
mp-975134,0
mp-975079,0
mp-975059,0
mp-975057,0
mp-975050,0
mp-975049,0
mp-975045,0
mp-975015,0
mp-975013,0
mp-974997,0
mp-974972,0
mp-974970,0
mp-974962,0
mp-974933,0
mp-974906,0
mp-974882,0
mp-974869,0
mp-974861,0
mp-974856,0
mp-974846,0
mp-974843,0
mp-974842,0
mp-974834,0
mp-974832,0
mp-974820,0
mp-974816,0
mp-974810,0
mp-974795,0
mp-974789,0
mp-974774,0
mp-974769,0
mp-974760,0
mp-974747,0
mp-974745,0
mp-974743,0
mp-974734,0
mp-974732,0
mp-974690,0
mp-974672,0
mp-974662,0
mp-974631,0
mp-974611,0
mp-974591,0
mp-974572,0
mp-974545,0
mp-9745,0
mp-974434,0
mp-974371,0
mp-974368,0
mp-974365,0
mp-974364,0
mp-974355,0
mp-974337,0
mp-974108,0
mp-9741,0
mp-974042,0
mp-974000,0
mp-973983,0
mp-973979,0
mp-973977,0
mp-973974,0
mp-973968,0
mp-973960,0
mp-973954,0
mp-973953,0
mp-973936,0
mp-973930,0
mp-973926,0
mp-973919,0
mp-973908,0
mp-973895,0
mp-973892,0
mp-973891,0
mp-973887,0
mp-973886,0
mp-973884,0
mp-973877,0
mp-973843,0
mp-973830,0
mp-973818,0
mp-973779,0
mp-973682,0
mp-973666,0
mp-973652,0
mp-973648,0
mp-973614,0
mp-973613,0
mp-973579,0
mp-973561,0
mp-973557,0
mp-973554,0
mp-973553,0
mp-973536,0
mp-973535,0
mp-973533,0
mp-973528,0
mp-973486,0
mp-973465,0
mp-973447,0
mp-973446,0
mp-973444,0
mp-973396,0
mp-973352,0
mp-973292,0
mp-973265,0
mp-973254,0
mp-973225,0
mp-973181,0
mp-973165,0
mp-973149,0
mp-973136,0
mp-973123,0
mp-973060,0
mp-973022,0
mp-973004,0
mp-973,0
mp-972987,0
mp-972985,0
mp-972978,0
mp-972965,0
mp-972931,0
mp-972876,0
mp-972662,0
mp-972631,0
mp-972569,0
mp-972511,0
mp-972507,0
mp-972470,0
mp-972456,0
mp-972408,0
mp-972405,0
mp-972396,0
mp-972395,0
mp-972367,0
mp-972353,0
mp-972327,0
mp-972320,0
mp-972300,0
mp-972286,0
mp-972238,0
mp-972237,0
mp-972184,0
mp-972160,0
mp-972130,0
mp-972125,0
mp-972121,0
mp-972116,0
mp-972084,1
mp-972058,0
mp-972021,0
mp-972,0
mp-971996,0
mp-971960,0
mp-971948,0
mp-971875,0
mp-971864,0
mp-971833,0
mp-971830,0
mp-971804,0
mp-971787,0
mp-971758,0
mp-971752,0
mp-971744,0
mp-971737,0
mp-971733,0
mp-971724,0
mp-971703,0
mp-971700,0
mp-971678,1
mp-971669,0
mp-971647,0
mp-971634,0
mp-971633,0
mp-9716,0
mp-9660,0
mp-966,0
mp-9640,0
mp-964,0
mp-9639,0
mp-9637,0
mp-9632,0
mp-9630,0
mp-961725,0
mp-961716,0
mp-961710,0
mp-961700,0
mp-961696,0
mp-961689,0
mp-961674,0
mp-961666,0
mp-961664,0
mp-961658,0
mp-961656,0
mp-961654,0
mp-961652,0
mp-9615,0
mp-9612,0
mp-9600,0
mp-9592,0
mp-958,0
mp-9561,0
mp-956096,0
mp-9550,0
mp-9549,0
mp-9540,0
mp-9539,0
mp-9537,0
mp-952967,0
mp-9527,0
mp-952567,0
mp-951,0
mp-950217,0
mp-9495,0
mp-949,0
mp-9487,0
mp-9457,0
mp-9454,0
mp-945228,0
mp-945194,0
mp-945,0
mp-943492,1
mp-943469,1
mp-943466,1
mp-9429,0
mp-942704,0
mp-942702,1
mp-942701,1
mp-942700,1
mp-9421,0
mp-9420,0
mp-9418,0
mp-9417,0
mp-9416,0
mp-9415,0
mp-9403,0
mp-9400,0
mp-940,0
mp-9394,0
mp-9374,0
mp-9372,0
mp-9369,0
mp-9360,0
mp-9341,0
mp-9325,0
mp-9319,0
mp-9305,0
mp-9293,0
mp-9277,0
mp-9266,0
mp-926,0
mp-9245,0
mp-9238,0
mp-922,0
mp-9202,0
mp-9159,0
mp-9130,0
mp-9115,0
mp-9102,0
mp-9090,0
mp-9084,0
mp-9075,0
mp-907,0
mp-9056,0
mp-9055,0
mp-9042,0
mp-9039,0
mp-9033,0
mp-90,1
mp-8995,0
mp-8994,0
mp-8986,0
mp-8954,0
mp-8948,0
mp-8923,0
mp-8894,0
mp-8864,0
mp-8851,0
mp-8832,0
mp-8829,0
mp-8825,0
mp-881,0
mp-880,0
mp-8793,0
mp-8792,0
mp-8770,0
mp-877,0
mp-8768,0
mp-8765,0
mp-8720,0
mp-8719,1
mp-8717,0
mp-8716,0
mp-8714,1
mp-8713,0
mp-8711,0
mp-8695,0
mp-8689,0
mp-868646,0
mp-868632,1
mp-868572,0
mp-868267,0
mp-868046,0
mp-868020,0
mp-868019,0
mp-868012,0
mp-868005,0
mp-8680,0
mp-867999,0
mp-867996,0
mp-867994,0
mp-867993,0
mp-867992,0
mp-867991,0
mp-867987,0
mp-867986,0
mp-867984,0
mp-867983,0
mp-867982,0
mp-867981,0
mp-867980,0
mp-867974,0
mp-867973,0
mp-867972,0
mp-867971,0
mp-867969,0
mp-867968,0
mp-867967,0
mp-867966,0
mp-867965,0
mp-867963,0
mp-867962,0
mp-867960,1
mp-867959,0
mp-867957,0
mp-867956,0
mp-867954,0
mp-867950,0
mp-867949,0
mp-867948,0
mp-867947,0
mp-867940,0
mp-867937,0
mp-867931,0
mp-867920,0
mp-867907,0
mp-867892,0
mp-867889,0
mp-867886,0
mp-867866,0
mp-867858,0
mp-867850,0
mp-867845,0
mp-867843,0
mp-867840,0
mp-867830,0
mp-867825,0
mp-867821,0
mp-867819,0
mp-867811,0
mp-867809,0
mp-867808,1
mp-867801,0
mp-867796,0
mp-867793,0
mp-867791,0
mp-867790,0
mp-867789,1
mp-867785,0
mp-867784,0
mp-867783,0
mp-867782,0
mp-867780,0
mp-867778,0
mp-867777,0
mp-867772,1
mp-867766,0
mp-867764,0
mp-867763,0
mp-867760,0
mp-867759,0
mp-867758,0
mp-867755,0
mp-867752,1
mp-867750,0
mp-867747,0
mp-867746,0
mp-867743,0
mp-867742,0
mp-867741,1
mp-867738,1
mp-867736,0
mp-867734,1
mp-867733,1
mp-867732,0
mp-867729,0
mp-867728,0
mp-867726,0
mp-867723,1
mp-867721,0
mp-867720,0
mp-867719,1
mp-867718,0
mp-867717,0
mp-867716,0
mp-867715,0
mp-867713,0
mp-867711,0
mp-867710,0
mp-867709,0
mp-867706,0
mp-867705,1
mp-867704,1
mp-867703,0
mp-867702,0
mp-867698,0
mp-867694,0
mp-867693,1
mp-867692,0
mp-867691,0
mp-867688,0
mp-867687,0
mp-867686,1
mp-867685,0
mp-867684,0
mp-867683,0
mp-867682,1
mp-867679,0
mp-867678,0
mp-867669,0
mp-867668,1
mp-867667,0
mp-867666,0
mp-867665,0
mp-867664,0
mp-867662,0
mp-867661,1
mp-867659,0
mp-867658,0
mp-867655,0
mp-867654,0
mp-867653,0
mp-867650,0
mp-867649,0
mp-867648,0
mp-867647,1
mp-867646,0
mp-867645,0
mp-867644,0
mp-867643,0
mp-867642,0
mp-867641,0
mp-867640,0
mp-867639,0
mp-867638,0
mp-867637,0
mp-867636,0
mp-867635,0
mp-867634,0
mp-867633,0
mp-867631,0
mp-867630,0
mp-867629,0
mp-867628,0
mp-867624,0
mp-867623,0
mp-867622,1
mp-867621,0
mp-867620,0
mp-867619,1
mp-867618,0
mp-867617,0
mp-867614,0
mp-867613,0
mp-867611,0
mp-867610,1
mp-867609,0
mp-867608,0
mp-867606,0
mp-867604,0
mp-867603,0
mp-867602,0
mp-867599,0
mp-867598,0
mp-867596,0
mp-867595,0
mp-867594,0
mp-867592,1
mp-867591,0
mp-867590,0
mp-867589,0
mp-867587,1
mp-867586,0
mp-867584,0
mp-867582,0
mp-867581,1
mp-867580,0
mp-867579,0
mp-867578,0
mp-867576,0
mp-867575,0
mp-867574,0
mp-867573,0
mp-867571,0
mp-867567,0
mp-867566,1
mp-867565,0
mp-867564,0
mp-867562,0
mp-867561,0
mp-867560,0
mp-867559,0
mp-867558,1
mp-867557,0
mp-867555,1
mp-867554,1
mp-867553,0
mp-867552,0
mp-867551,0
mp-867550,0
mp-867549,0
mp-867548,0
mp-867547,1
mp-867546,0
mp-867545,0
mp-867543,0
mp-867541,0
mp-867540,0
mp-867539,0
mp-867538,0
mp-867537,0
mp-867536,0
mp-867535,0
mp-867534,0
mp-867532,1
mp-867531,0
mp-867530,0
mp-867527,0
mp-867526,0
mp-867525,1
mp-867523,0
mp-867516,0
mp-867514,0
mp-867502,0
mp-867500,0
mp-867477,0
mp-867475,0
mp-867474,0
mp-867419,0
mp-867373,0
mp-867369,0
mp-867368,0
mp-867366,0
mp-867361,0
mp-867358,0
mp-867332,0
mp-867330,0
mp-867325,0
mp-867319,0
mp-867318,0
mp-867315,0
mp-867312,0
mp-867304,0
mp-867299,0
mp-867298,0
mp-867295,0
mp-867294,0
mp-867290,0
mp-867274,0
mp-867244,0
mp-867239,0
mp-867228,0
mp-867221,0
mp-867216,0
mp-867195,0
mp-867191,0
mp-867189,0
mp-867186,0
mp-867185,0
mp-867166,0
mp-867164,0
mp-867152,0
mp-867150,0
mp-867138,0
mp-867134,0
mp-867120,0
mp-867110,0
mp-867106,1
mp-866825,0
mp-866820,0
mp-866804,0
mp-866789,0
mp-866782,0
mp-866774,0
mp-866712,0
mp-866711,0
mp-866709,0
mp-8667,0
mp-866694,0
mp-866693,0
mp-866692,0
mp-866687,0
mp-866656,0
mp-866608,0
mp-866605,0
mp-866604,0
mp-866536,0
mp-866517,0
mp-866516,0
mp-866500,0
mp-866480,0
mp-866461,0
mp-866397,1
mp-866376,0
mp-866304,0
mp-866297,0
mp-866288,0
mp-866274,0
mp-866271,0
mp-866217,0
mp-866189,0
mp-866185,0
mp-866167,0
mp-866142,0
mp-866136,0
mp-866134,0
mp-866101,0
mp-866095,0
mp-866089,0
mp-866088,0
mp-866059,0
mp-866058,0
mp-866052,0
mp-866047,0
mp-866045,0
mp-866040,0
mp-866038,0
mp-866037,0
mp-866036,0
mp-866034,0
mp-866031,0
mp-866030,0
mp-866029,0
mp-866025,0
mp-866021,0
mp-866005,0
mp-865998,0
mp-865971,0
mp-865970,0
mp-865968,0
mp-865967,0
mp-865949,0
mp-865937,0
mp-865932,0
mp-865899,0
mp-865885,0
mp-865883,0
mp-865862,0
mp-865805,0
mp-865797,0
mp-865791,0
mp-865786,0
mp-865781,0
mp-865780,0
mp-865768,0
mp-865764,0
mp-865762,0
mp-865755,0
mp-865745,0
mp-865685,0
mp-865678,0
mp-865652,0
mp-865631,0
mp-865629,0
mp-865596,0
mp-865590,0
mp-865585,0
mp-865554,0
mp-865553,0
mp-865552,0
mp-865548,0
mp-865545,0
mp-865537,0
mp-865531,0
mp-865523,0
mp-865508,0
mp-865507,0
mp-865506,0
mp-865493,0
mp-865487,0
mp-865483,0
mp-865473,0
mp-865469,0
mp-865467,0
mp-865465,0
mp-865461,0
mp-865460,0
mp-865451,0
mp-865440,0
mp-865436,0
mp-865430,0
mp-865424,0
mp-865423,0
mp-865419,0
mp-865412,0
mp-865411,0
mp-865409,0
mp-865386,0
mp-865373,0
mp-865350,0
mp-865349,0
mp-865322,0
mp-865316,0
mp-865309,0
mp-865305,0
mp-865304,0
mp-865303,0
mp-8653,0
mp-865273,0
mp-865272,1
mp-865247,0
mp-865246,0
mp-865239,0
mp-865205,0
mp-865200,0
mp-865193,0
mp-865192,0
mp-865191,0
mp-865187,0
mp-865182,0
mp-865181,0
mp-865177,0
mp-865175,0
mp-865170,0
mp-865165,0
mp-865140,0
mp-865105,0
mp-8651,0
mp-865091,0
mp-865089,0
mp-865088,0
mp-865080,0
mp-865078,0
mp-865067,0
mp-865045,0
mp-865039,0
mp-865037,0
mp-865032,0
mp-865027,0
mp-865026,0
mp-865024,1
mp-865022,0
mp-865015,0
mp-865013,0
mp-865011,0
mp-864998,0
mp-864992,0
mp-864990,0
mp-864988,0
mp-864987,0
mp-864986,0
mp-864985,0
mp-864983,0
mp-864980,0
mp-864979,1
mp-864971,0
mp-864970,0
mp-864968,0
mp-864966,0
mp-864957,0
mp-864955,0
mp-864951,1
mp-864950,0
mp-864949,0
mp-864948,0
mp-864946,0
mp-864945,0
mp-864944,0
mp-864943,0
mp-864936,0
mp-864918,0
mp-864913,0
mp-864896,0
mp-864890,0
mp-864857,0
mp-864835,0
mp-864797,0
mp-864796,0
mp-864764,0
mp-864761,0
mp-864748,0
mp-864733,0
mp-864717,0
mp-864715,0
mp-864696,0
mp-864669,0
mp-864655,0
mp-864636,0
mp-864634,0
mp-864629,0
mp-864613,0
mp-863971,0
mp-863961,1
mp-863944,0
mp-863880,0
mp-863869,0
mp-863857,0
mp-863767,0
mp-863766,0
mp-863737,0
mp-863718,0
mp-863708,0
mp-863692,0
mp-863690,0
mp-863684,0
mp-863443,0
mp-863439,0
mp-863438,0
mp-863437,0
mp-863436,0
mp-863435,0
mp-863434,0
mp-863432,0
mp-863431,0
mp-863429,0
mp-863428,0
mp-863426,1
mp-863425,0
mp-863421,0
mp-863417,0
mp-863416,0
mp-863415,0
mp-863414,0
mp-863413,0
mp-863412,0
mp-863411,0
mp-863409,0
mp-863407,0
mp-863406,0
mp-863405,0
mp-863404,0
mp-863402,0
mp-863400,0
mp-863395,0
mp-863392,0
mp-863391,0
mp-863390,1
mp-863386,0
mp-863384,0
mp-863383,0
mp-863381,0
mp-863380,1
mp-863378,0
mp-863373,0
mp-863372,0
mp-863369,0
mp-863368,0
mp-863356,0
mp-863354,1
mp-863332,0
mp-863330,0
mp-863316,0
mp-863300,0
mp-863299,0
mp-863298,0
mp-863295,0
mp-863293,0
mp-863290,0
mp-863288,0
mp-863286,0
mp-863250,0
mp-863249,0
mp-863111,0
mp-863081,0
mp-863078,0
mp-863035,0
mp-863,0
mp-862990,0
mp-862979,0
mp-862911,0
mp-862907,0
mp-862859,0
mp-862855,0
mp-862851,0
mp-862821,0
mp-862813,0
mp-862811,0
mp-862802,0
mp-862796,0
mp-862794,0
mp-862790,0
mp-862781,0
mp-862765,0
mp-862748,0
mp-862739,0
mp-862724,0
mp-862709,0
mp-862696,0
mp-862691,0
mp-862687,0
mp-862669,0
mp-862668,0
mp-862606,0
mp-862560,0
mp-862424,0
mp-862329,0
mp-862301,0
mp-862292,0
mp-862290,0
mp-862288,0
mp-862259,0
mp-861983,0
mp-861975,0
mp-861959,0
mp-861953,0
mp-861952,0
mp-861945,0
mp-861928,0
mp-861926,0
mp-861910,0
mp-861904,0
mp-861902,0
mp-861888,0
mp-861850,0
mp-861744,0
mp-861728,0
mp-861727,0
mp-861726,0
mp-861672,0
mp-861658,0
mp-861656,0
mp-861641,0
mp-861639,0
mp-861629,0
mp-861621,0
mp-861599,0
mp-861594,0
mp-861592,0
mp-861512,0
mp-861511,0
mp-861502,0
mp-8613,1
mp-8591,0
mp-8585,0
mp-8582,0
mp-8558,0
mp-8557,0
mp-8547,0
mp-853,0
mp-851357,0
mp-851349,0
mp-851334,0
mp-851274,0
mp-851270,0
mp-851269,1
mp-851257,0
mp-851256,0
mp-851255,0
mp-851254,1
mp-851253,1
mp-851247,0
mp-851127,0
mp-851120,0
mp-851119,0
mp-851115,0
mp-851114,0
mp-851113,0
mp-851107,0
mp-851105,0
mp-851099,0
mp-851096,0
mp-851095,0
mp-851094,0
mp-851093,0
mp-851092,0
mp-851091,0
mp-851089,0
mp-851088,0
mp-851087,1
mp-851082,0
mp-851076,0
mp-851075,0
mp-851033,0
mp-851029,0
mp-850999,0
mp-850998,0
mp-850996,0
mp-850994,0
mp-850993,0
mp-850992,0
mp-850991,0
mp-850989,0
mp-850988,0
mp-850986,0
mp-850985,1
mp-850984,0
mp-850982,1
mp-850981,0
mp-850980,0
mp-850979,0
mp-850978,0
mp-850976,0
mp-850975,0
mp-850974,0
mp-850973,0
mp-850972,0
mp-850971,1
mp-850970,0
mp-850969,0
mp-850966,0
mp-850965,0
mp-850964,0
mp-850962,0
mp-850961,0
mp-850959,0
mp-850958,0
mp-850956,0
mp-850954,0
mp-850953,0
mp-850952,0
mp-850951,0
mp-850950,1
mp-850949,0
mp-850948,0
mp-850947,0
mp-850945,0
mp-850944,0
mp-850943,0
mp-850942,0
mp-850940,0
mp-850939,1
mp-850938,0
mp-850937,0
mp-850936,0
mp-850935,0
mp-850934,0
mp-850933,0
mp-850932,0
mp-850930,0
mp-850929,0
mp-850928,0
mp-850927,0
mp-850925,0
mp-850924,0
mp-850923,0
mp-850922,0
mp-850921,0
mp-850920,0
mp-850919,0
mp-850918,0
mp-850916,0
mp-850915,0
mp-850914,0
mp-850913,0
mp-850911,0
mp-850910,0
mp-850909,0
mp-850907,0
mp-850906,0
mp-850905,0
mp-850904,0
mp-850902,0
mp-850901,0
mp-850900,0
mp-850899,0
mp-850898,1
mp-850897,0
mp-850895,0
mp-850894,0
mp-850893,0
mp-850892,0
mp-850889,0
mp-850888,0
mp-850886,0
mp-850885,0
mp-850884,0
mp-850883,0
mp-850882,0
mp-850881,0
mp-850880,0
mp-850878,0
mp-850877,0
mp-850875,0
mp-850874,0
mp-850867,0
mp-850855,0
mp-850830,0
mp-850824,0
mp-850808,0
mp-850803,0
mp-850798,0
mp-850796,0
mp-850795,0
mp-850794,0
mp-850788,0
mp-850786,0
mp-850784,0
mp-850782,0
mp-850780,0
mp-850774,0
mp-850772,0
mp-850768,0
mp-850763,0
mp-850757,0
mp-850750,1
mp-850747,0
mp-850746,0
mp-850744,0
mp-850743,0
mp-850742,0
mp-850740,0
mp-850739,0
mp-850710,0
mp-850709,0
mp-850667,0
mp-850580,0
mp-850540,0
mp-850539,0
mp-850538,0
mp-850537,0
mp-850535,0
mp-850533,0
mp-850531,0
mp-850530,0
mp-850528,0
mp-850520,0
mp-850511,0
mp-850485,0
mp-850464,0
mp-850462,0
mp-850441,0
mp-850428,0
mp-850427,1
mp-850422,0
mp-850419,0
mp-850412,0
mp-850411,0
mp-850410,0
mp-850409,0
mp-850408,0
mp-850407,0
mp-850405,0
mp-850404,0
mp-850402,0
mp-850401,1
mp-850400,0
mp-8504,0
mp-850399,1
mp-850398,0
mp-850397,0
mp-850396,0
mp-850395,0
mp-850394,0
mp-850393,0
mp-850371,0
mp-850370,0
mp-850367,0
mp-850365,0
mp-850364,0
mp-850363,0
mp-850362,0
mp-850360,0
mp-850359,0
mp-850358,0
mp-850355,1
mp-850341,0
mp-850340,0
mp-850339,1
mp-850338,0
mp-850332,0
mp-850331,0
mp-850329,0
mp-850291,0
mp-850290,0
mp-850289,0
mp-850288,0
mp-850287,0
mp-850286,0
mp-850285,0
mp-850283,0
mp-850281,0
mp-850260,0
mp-850257,0
mp-850255,1
mp-850249,0
mp-850232,0
mp-850231,0
mp-850230,0
mp-850229,0
mp-850228,0
mp-850226,0
mp-850225,0
mp-850223,0
mp-850222,0
mp-850218,0
mp-850217,1
mp-850216,1
mp-850215,1
mp-850214,0
mp-850212,0
mp-850211,1
mp-850209,0
mp-850208,0
mp-850207,0
mp-850206,0
mp-850205,0
mp-850204,0
mp-850203,1
mp-850202,0
mp-850201,1
mp-850200,0
mp-850199,0
mp-850198,1
mp-850197,0
mp-850195,1
mp-850194,1
mp-850192,0
mp-850191,1
mp-850189,0
mp-850187,0
mp-850186,0
mp-850135,0
mp-850103,0
mp-850091,0
mp-850083,0
mp-850062,0
mp-850049,0
mp-850032,1
mp-850027,0
mp-850026,0
mp-850025,0
mp-850023,0
mp-850022,0
mp-850021,0
mp-850020,0
mp-850019,0
mp-850016,0
mp-850007,0
mp-850006,0
mp-850005,0
mp-850003,0
mp-850001,0
mp-849999,0
mp-849997,1
mp-849996,0
mp-849995,0
mp-849992,0
mp-849991,0
mp-849990,0
mp-849985,0
mp-849955,0
mp-849954,0
